"image","xmin","ymin","xmax","ymax","label"
"test0.png",124.89472329616547,139.96218144893646,139.94701206684113,151.55498683452606,"flat"
"test0.png",176.79649591445923,284.91175174713135,221.18708491325378,329.29033041000366,"depth"
"test0.png",180.29043078422546,24.058856070041656,202.02621817588806,45.46602815389633,"flat"
"test0.png",185.77973544597626,124.08637255430222,207.6425403356552,140.6029909849167,"flat"
"test0.png",240.85277318954468,352.7097702026367,252.95612215995789,364.70794677734375,"flat"
"test0.png",288.1964445114136,124.05708432197571,313.2147192955017,142.9137885570526,"depth"
"test0.png",307.18258023262024,349.67249631881714,319.4088041782379,360.19784212112427,"flat"
"test0.png",394.1762149333954,283.60387682914734,422.50606417655945,314.3255412578583,"slope"
"test0.png",404.3137729167938,353.84002327919006,423.9068925380707,372.61101603507996,"flat"
"test10.png",182.06636607646942,81.33219182491302,204.9543410539627,104.74090278148651,"depth"
"test10.png",187.17704713344574,344.9402153491974,199.30239021778107,356.3971817493439,"flat"
"test10.png",19.452525302767754,412.7551019191742,38.062289357185364,429.3765723705292,"flat"
"test10.png",231.15435242652893,128.65862250328064,258.46540927886963,154.105544090271,"flat"
"test10.png",336.47608757019043,6.197448819875717,382.6058506965637,52.61277034878731,"depth"
"test10.png",343.5179591178894,351.98143124580383,362.1915578842163,369.8671758174896,"flat"
"test10.png",390.23375511169434,445.32310962677,426.2768626213074,479.7152876853943,"flat"
"test10.png",462.31403946876526,361.7337644100189,474.13966059684753,374.14541840553284,"flat"
"test10.png",74.5595321059227,354.25153374671936,93.85984390974045,374.2155730724335,"flat"
"test11.png",126.89891457557678,17.22901687026024,149.8517394065857,34.35851261019707,"slope"
"test11.png",131.20949268341064,68.44664365053177,152.94787287712097,88.95302563905716,"flat"
"test11.png",16.38079434633255,236.3005131483078,49.53958839178085,272.3359763622284,"flat"
"test11.png",185.23620069026947,397.7961540222168,212.17547357082367,424.22717809677124,"flat"
"test11.png",19.76083777844906,22.71806448698044,44.886328279972076,43.93903166055679,"flat"
"test11.png",238.71035873889923,346.3142216205597,253.1757652759552,360.95133423805237,"flat"
"test11.png",342.49526262283325,395.3512907028198,378.97783517837524,429.6192526817322,"flat"
"test11.png",461.0189199447632,235.16148328781128,472.808301448822,247.725248336792,"flat"
"test11.png",464.2159342765808,25.418251752853394,473.38956594467163,35.98298132419586,"flat"
"test11.png",54.722946137189865,123.66969883441925,104.36107218265533,176.66633427143097,"depth"
"test12.png",135.36009192466736,78.82129400968552,155.3061306476593,99.0259125828743,"depth"
"test12.png",16.226274892687798,64.3252432346344,64.6294429898262,113.83451521396637,"depth"
"test12.png",241.43412709236145,295.25092244148254,262.1004283428192,313.58179450035095,"flat"
"test12.png",2.5440044701099396,181.27994239330292,40.42705520987511,216.7137712240219,"flat"
"test12.png",28.146229684352875,138.22421431541443,40.98653048276901,152.82532572746277,"flat"
"test12.png",290.8569872379303,350.4754602909088,314.79665637016296,374.17736649513245,"flat"
"test12.png",297.13281989097595,79.36796545982361,325.94677805900574,102.69679129123688,"flat"
"test12.png",34.39079225063324,245.5853521823883,44.38433051109314,255.5670440196991,"flat"
"test12.png",344.0617322921753,241.4722591638565,364.8766875267029,262.7365291118622,"flat"
"test12.png",68.89374554157257,289.936900138855,89.94616568088531,310.16892194747925,"flat"
"test13.png",132.59373605251312,299.41612482070923,154.16546165943146,319.51093673706055,"flat"
"test13.png",20.282335579395294,348.7970530986786,30.428990721702576,358.308881521225,"flat"
"test13.png",230.30252754688263,185.76103448867798,258.5053741931915,212.53302693367004,"flat"
"test13.png",24.93697591125965,233.50292444229126,45.24676501750946,251.08391046524048,"depth"
"test13.png",459.34686064720154,23.45939353108406,484.08713936805725,46.03276774287224,"flat"
"test13.png",470.44017910957336,304.6790361404419,482.6945960521698,317.1260356903076,"flat"
"test13.png",85.8878642320633,140.6361311674118,99.99378025531769,152.5486558675766,"flat"
"test14.png",124.61840361356735,81.5882459282875,144.42357420921326,98.50280731916428,"flat"
"test14.png",173.746719956398,241.10397696495056,203.47537100315094,266.6749060153961,"flat"
"test14.png",186.76616251468658,452.83278822898865,208.6435705423355,468.79419684410095,"flat"
"test14.png",196.86797261238098,130.78340888023376,209.08105373382568,141.82135462760925,"flat"
"test14.png",232.26822912693024,16.639718785881996,254.74292039871216,38.666144013404846,"flat"
"test14.png",234.85219478607178,352.3317575454712,246.3277280330658,363.4379506111145,"flat"
"test14.png",290.0920808315277,128.05601954460144,333.15786719322205,164.6486222743988,"depth"
"test14.png",292.78454184532166,16.145499423146248,325.64303278923035,47.820284962654114,"slope"
"test14.png",346.1860120296478,248.47209453582764,358.23938250541687,260.43182611465454,"flat"
"test14.png",387.6260221004486,176.83899402618408,442.728728055954,228.37910056114197,"depth"
"test15.png",167.40782558918,338.96008133888245,212.38265931606293,383.0461800098419,"depth"
"test15.png",234.9124550819397,354.14525866508484,264.9425268173218,381.6704452037811,"flat"
"test15.png",250.28327107429504,15.215447172522545,262.15437054634094,26.280401274561882,"flat"
"test15.png",250.47442317008972,20.112063735723495,260.1940929889679,28.010282665491104,"flat"
"test15.png",342.8208827972412,137.02531158924103,361.8319630622864,155.99341690540314,"flat"
"test15.png",402.94012427330017,241.2993460893631,415.0017201900482,255.14385104179382,"flat"
"test15.png",452.26338505744934,66.12954288721085,477.0525395870209,87.8274217247963,"flat"
"test15.png",71.67311012744904,288.71652483940125,108.20329189300537,323.77585768699646,"depth"
"test16.png",117.81269311904907,347.48271107673645,152.67759561538696,385.70407032966614,"depth"
"test16.png",135.82797348499298,68.66452097892761,156.1589390039444,89.54741060733795,"depth"
"test16.png",231.01027309894562,169.89153623580933,270.03780007362366,208.21553468704224,"flat"
"test16.png",242.0639842748642,301.4393448829651,262.9322409629822,322.11822271347046,"flat"
"test16.png",301.16763710975647,292.4500107765198,324.3725001811981,316.6738748550415,"flat"
"test16.png",308.3955943584442,414.1210913658142,319.71076130867004,425.4215955734253,"flat"
"test16.png",343.8366651535034,467.67929196357727,356.8940758705139,480.2035391330719,"flat"
"test16.png",462.5135064125061,28.042059391736984,472.0991253852844,39.48981687426567,"flat"
"test16.png",467.02346205711365,122.22637981176376,486.73519492149353,142.55817234516144,"flat"
"test16.png",64.07036632299423,284.5052480697632,113.37631195783615,335.5395197868347,"depth"
"test17.png",125.51668286323547,394.13145184516907,162.35998272895813,430.5485188961029,"depth"
"test17.png",19.654907286167145,295.8173155784607,39.80211913585663,313.0483627319336,"flat"
"test17.png",274.4080722332001,220.08395195007324,326.6564905643463,269.1793143749237,"depth"
"test17.png",286.1911952495575,355.1790416240692,308.6000382900238,379.11638617515564,"flat"
"test17.png",299.6067404747009,25.725236162543297,317.9466128349304,43.91743987798691,"flat"
"test17.png",401.05852484703064,352.6345491409302,419.9022352695465,371.5782165527344,"flat"
"test17.png",410.1538956165314,77.62500643730164,423.0779707431793,89.8386538028717,"flat"
"test17.png",449.0009546279907,398.83315563201904,483.1315875053406,430.95433712005615,"flat"
"test17.png",452.66810059547424,14.272535219788551,472.9781448841095,33.887460827827454,"depth"
"test17.png",72.64626026153564,71.92911207675934,99.30485486984253,99.14542734622955,"flat"
"test18.png",122.71498888731003,408.51321816444397,147.87045121192932,427.2531569004059,"depth"
"test18.png",141.86552166938782,139.08594846725464,152.8923213481903,151.94961428642273,"flat"
"test18.png",166.43854975700378,112.84826695919037,218.9127504825592,157.67373144626617,"depth"
"test18.png",176.18408799171448,193.33074986934662,200.98155736923218,215.41480720043182,"flat"
"test18.png",185.50270795822144,294.26032304763794,205.1369547843933,312.9388689994812,"flat"
"test18.png",234.52956974506378,121.99908494949341,269.9226140975952,153.6920964717865,"depth"
"test18.png",243.39044094085693,347.7465808391571,256.5149962902069,358.5738241672516,"flat"
"test18.png",27.897316962480545,32.79648721218109,35.645727068185806,41.99252277612686,"flat"
"test18.png",291.1948263645172,466.1876857280731,312.80091404914856,485.9718978404999,"slope"
"test19.png",121.68678641319275,286.43929958343506,150.64522624015808,312.7003312110901,"slope"
