"image","xmin","ymin","xmax","ymax","label"
"test0.png",126.25429034233093,139.85171914100647,139.44858312606812,153.03003787994385,"flat"
"test0.png",173.70140552520752,282.7979028224945,223.82795810699463,328.1950652599335,"depth"
"test0.png",178.8044422864914,21.880213171243668,203.8591057062149,47.8169359266758,"flat"
"test0.png",186.57822906970978,121.87440693378448,208.11496675014496,143.28087866306305,"flat"
"test0.png",240.22845923900604,351.6669571399689,251.0465383529663,361.75021529197693,"flat"
"test0.png",285.30484437942505,122.45772778987885,312.9677176475525,144.03535425662994,"depth"
"test0.png",307.70057439804077,347.90903329849243,317.07048416137695,358.9344024658203,"flat"
"test0.png",392.347127199173,283.9612066745758,422.81803488731384,315.14397263526917,"slope"
"test0.png",406.06439113616943,353.55842113494873,423.7857460975647,372.10339307785034,"flat"
"test0.png",406.29029273986816,231.82222247123718,423.50369691848755,249.85051155090332,"flat"
"test10.png",17.898160964250565,411.2711548805237,38.15344348549843,427.23363637924194,"flat"
"test10.png",182.56789445877075,80.83368837833405,209.0715765953064,102.1861732006073,"depth"
"test10.png",185.8576089143753,346.87355160713196,196.17699086666107,355.2611768245697,"flat"
"test10.png",235.4426383972168,133.04953277111053,259.03668999671936,153.9429873228073,"flat"
"test10.png",238.2243275642395,177.07392573356628,251.54367089271545,189.19944763183594,"flat"
"test10.png",333.24185013771057,6.449056789278984,384.66933369636536,52.58484184741974,"depth"
"test10.png",341.6374623775482,350.6351113319397,362.1499836444855,368.5463070869446,"flat"
"test10.png",388.56858015060425,443.5995817184448,427.6741147041321,483.13379287719727,"slope"
"test10.png",456.9712281227112,362.55916953086853,470.88247537612915,372.61298298835754,"flat"
"test10.png",75.63549280166626,350.40363669395447,96.19566798210144,367.6477372646332,"flat"
"test11.png",130.70107996463776,18.866103142499924,150.5240648984909,33.668480813503265,"flat"
"test11.png",134.70661640167236,70.98735868930817,152.63444185256958,86.53360605239868,"flat"
"test11.png",15.184968709945679,236.361563205719,47.32149839401245,269.94621753692627,"flat"
"test11.png",183.13971161842346,394.46955919265747,212.41620182991028,424.38071966171265,"slope"
"test11.png",21.88698761165142,22.84395508468151,45.475222170352936,42.59005934000015,"flat"
"test11.png",239.7780567407608,346.38160467147827,252.2721290588379,356.69267177581787,"flat"
"test11.png",342.6685631275177,393.6283588409424,380.3057372570038,431.11729621887207,"flat"
"test11.png",459.8047733306885,235.40231585502625,469.9711203575134,247.3049759864807,"flat"
"test11.png",460.64695715904236,27.04532817006111,472.5429117679596,37.1822752058506,"flat"
"test11.png",55.21715432405472,123.46107512712479,105.23868352174759,173.9264577627182,"depth"
"test12.png",132.40425288677216,76.63145661354065,155.14717996120453,98.52945804595947,"depth"
"test12.png",15.010464936494827,68.17908585071564,62.09973618388176,114.35845494270325,"depth"
"test12.png",2.2492893040180206,179.58444356918335,38.369324058294296,212.66701817512512,"slope"
"test12.png",241.03911221027374,294.8761284351349,256.6872835159302,308.2496225833893,"flat"
"test12.png",289.0567183494568,348.21659326553345,312.16245889663696,368.65079402923584,"flat"
"test12.png",293.95943880081177,75.06781071424484,326.5407085418701,103.39310020208359,"slope"
"test12.png",29.54101748764515,138.44247162342072,42.694009840488434,151.23124420642853,"flat"
"test12.png",32.652586698532104,242.4192875623703,42.94194281101227,252.03439593315125,"flat"
"test12.png",343.82933378219604,238.03459107875824,361.90134286880493,255.26919960975647,"flat"
"test12.png",67.85903871059418,290.3324067592621,89.71211314201355,305.46554923057556,"flat"
"test13.png",136.8013620376587,299.6152937412262,155.18459677696228,318.5969889163971,"flat"
"test13.png",21.923212334513664,347.44375944137573,33.018141984939575,357.577919960022,"flat"
"test13.png",232.87418484687805,186.25180423259735,258.60676169395447,212.599977850914,"flat"
"test13.png",23.925796151161194,231.3748002052307,43.877504765987396,251.05202198028564,"depth"
"test13.png",292.2940254211426,464.95041251182556,310.73516607284546,482.07542300224304,"flat"
"test13.png",456.618070602417,23.637553676962852,482.9484224319458,46.43578827381134,"flat"
"test13.png",469.628244638443,302.83522605895996,482.7025830745697,314.68987464904785,"flat"
"test13.png",57.948894798755646,449.79530572891235,106.70950263738632,497.08443880081177,"depth"
"test13.png",7.468925788998604,115.81715941429138,45.92376947402954,150.25469660758972,"depth"
"test13.png",85.68941056728363,139.3606811761856,96.90849483013153,150.82897245883942,"flat"
"test14.png",123.30979108810425,80.53185790777206,142.7086889743805,95.56881338357925,"flat"
"test14.png",174.95197057724,238.86245489120483,202.7428150177002,264.50932025909424,"slope"
"test14.png",187.53546476364136,450.47804713249207,207.29923248291016,469.5155918598175,"flat"
"test14.png",199.87252354621887,130.84109127521515,208.77790451049805,142.1658843755722,"flat"
"test14.png",232.16210305690765,20.389840006828308,253.2038688659668,39.415180683135986,"flat"
"test14.png",233.8642179965973,350.5501449108124,248.8265037536621,364.0223443508148,"flat"
"test14.png",288.9541983604431,17.890840768814087,327.7639150619507,52.153244614601135,"slope"
"test14.png",291.80097579956055,127.70265340805054,330.5988311767578,162.33083605766296,"depth"
"test14.png",346.5537130832672,246.2550848722458,359.2223823070526,257.7732801437378,"flat"
"test14.png",388.8365924358368,179.26594614982605,439.34449553489685,228.36238145828247,"depth"
"test15.png",166.2151962518692,335.4164958000183,218.53186190128326,388.5296583175659,"depth"
"test15.png",235.21780967712402,350.2423167228699,266.9621706008911,380.0175189971924,"flat"
"test15.png",240.77953398227692,237.0671033859253,252.70569324493408,247.63596057891846,"flat"
"test15.png",251.50245428085327,18.451424315571785,262.48443126678467,28.116030618548393,"flat"
"test15.png",342.7641689777374,235.86371541023254,378.6637485027313,272.7524936199188,"slope"
"test15.png",343.68786215782166,135.18235087394714,361.743301153183,153.33130955696106,"flat"
"test15.png",401.32108330726624,240.30520021915436,414.9351418018341,252.5700032711029,"flat"
"test15.png",455.7115137577057,66.40918552875519,481.6146790981293,87.64855563640594,"flat"
"test15.png",69.39636915922165,288.52084279060364,111.1864373087883,326.3879716396332,"depth"
"test15.png",75.78249275684357,75.0880241394043,95.16654908657074,88.29422295093536,"flat"
"test16.png",120.11580914258957,349.97981786727905,152.04620361328125,382.71433115005493,"depth"
"test16.png",229.63286936283112,172.2395420074463,268.0974006652832,205.27523756027222,"flat"
"test16.png",244.90198493003845,301.02401971817017,263.5021507740021,318.1818723678589,"flat"
"test16.png",301.40501260757446,292.68473386764526,325.2961039543152,315.74052572250366,"flat"
"test16.png",308.30395221710205,409.76670384407043,319.57244873046875,421.4305579662323,"flat"
"test16.png",345.0051546096802,465.42075276374817,357.6858639717102,476.75827145576477,"flat"
"test16.png",458.4985077381134,27.65321172773838,468.6777889728546,37.87033632397652,"flat"
"test16.png",466.5243327617645,121.35808914899826,485.02179980278015,140.9936547279358,"flat"
"test16.png",65.5534416437149,286.48892045021057,112.39030957221985,333.08759331703186,"depth"
"test17.png",126.89229846000671,396.859347820282,164.1179323196411,430.325448513031,"depth"
"test17.png",22.306647151708603,295.0560450553894,39.272572845220566,310.7052445411682,"flat"
"test17.png",272.89047837257385,218.9909666776657,325.23706555366516,272.104948759079,"depth"
