"image","xmin","ymin","xmax","ymax","label"
"test0.png",128.021702170372,141.05500280857086,138.97840678691864,152.15612947940826,"flat"
"test0.png",171.08483612537384,283.5945785045624,226.94440186023712,329.90214228630066,"depth"
"test0.png",180.36285042762756,25.823146104812622,202.80149579048157,45.71399837732315,"flat"
"test0.png",243.70236694812775,352.3767590522766,253.3016800880432,363.87550830841064,"flat"
"test0.png",294.162392616272,128.95698845386505,310.1806640625,141.38711988925934,"flat"
"test0.png",308.77622961997986,349.9283492565155,317.6873028278351,360.4753911495209,"flat"
"test0.png",394.17195320129395,285.87520122528076,423.9063262939453,309.867799282074,"slope"
"test0.png",406.1485528945923,354.87815737724304,426.76228284835815,372.34988808631897,"flat"
"test0.png",406.9989323616028,232.886403799057,424.02249574661255,249.46871399879456,"flat"
"test10.png",185.12558937072754,84.60752665996552,204.16828989982605,100.79242289066315,"flat"
"test10.png",187.36331164836884,344.18734908103943,196.7962235212326,355.37680983543396,"flat"
"test10.png",19.888734444975853,414.45475816726685,34.85557436943054,427.9565215110779,"flat"
"test10.png",233.0603003501892,134.76358354091644,253.23525071144104,155.6292325258255,"flat"
"test10.png",330.52700757980347,6.30536861717701,382.9824924468994,53.33390086889267,"depth"
"test10.png",344.81585025787354,351.28068923950195,362.25390434265137,369.08286809921265,"flat"
"test10.png",460.47645807266235,359.8178029060364,473.01793098449707,372.1848130226135,"flat"
"test10.png",75.84816962480545,355.934739112854,92.44673699140549,372.4726438522339,"flat"
"test11.png",125.37728250026703,23.326072841882706,144.00435984134674,38.85040059685707,"flat"
"test11.png",134.36365127563477,64.66495990753174,149.73974227905273,83.53614807128906,"flat"
"test11.png",15.296089462935925,237.6873642206192,43.53727772831917,269.8495388031006,"flat"
"test11.png",189.06378746032715,398.8279402256012,210.43694019317627,423.76062273979187,"flat"
"test11.png",20.268838852643967,24.94874969124794,40.174130350351334,45.83774134516716,"flat"
"test11.png",239.71357941627502,346.2408781051636,250.79426169395447,357.6701879501343,"flat"
"test11.png",345.4529941082001,392.38762855529785,380.6120455265045,430.0735592842102,"flat"
"test11.png",459.16998386383057,25.6609208881855,474.1971492767334,38.77773508429527,"flat"
"test11.png",464.10346031188965,237.32957243919373,475.17967224121094,248.3476996421814,"flat"
"test11.png",54.6967089176178,127.37433612346649,100.70353746414185,176.11263692378998,"depth"
"test12.png",10.02698764204979,66.15622341632843,65.48924744129181,114.32690918445587,"depth"
"test12.png",134.5038264989853,78.11714708805084,153.41182053089142,96.31502628326416,"flat"
"test12.png",244.00165677070618,295.9846258163452,259.983092546463,311.05250120162964,"flat"
"test12.png",25.341853499412537,136.6710066795349,39.06732797622681,149.5247483253479,"flat"
"test12.png",295.1137125492096,354.3000817298889,313.93274664878845,375.152051448822,"flat"
"test12.png",298.09004068374634,78.50572466850281,324.8479962348938,101.27860307693481,"flat"
"test12.png",30.565328896045685,243.9795881509781,40.77337682247162,253.58626246452332,"flat"
"test12.png",346.0962176322937,242.1431690454483,363.1123900413513,259.6875727176666,"flat"
"test12.png",71.28513604402542,288.390189409256,87.75173872709274,304.977148771286,"flat"
"test12.png",7.320018485188484,181.00912868976593,40.67534953355789,209.7971886396408,"flat"
"test13.png",135.52814722061157,300.63608288764954,153.18864583969116,319.76357102394104,"flat"
"test13.png",18.216848373413086,348.45706820487976,27.286279946565628,359.79434847831726,"flat"
"test13.png",21.26934379339218,235.83842813968658,38.26027363538742,250.5154311656952,"flat"
"test13.png",231.58517479896545,185.17041206359863,255.73813915252686,213.33518624305725,"flat"
"test13.png",293.72069239616394,466.56301617622375,307.0394694805145,484.3548834323883,"flat"
"test13.png",461.6469144821167,24.958010762929916,484.6232533454895,46.633657068014145,"flat"
"test13.png",474.7345745563507,303.3076822757721,483.852356672287,314.8128092288971,"flat"
"test13.png",7.198397070169449,118.04398894309998,38.490891456604004,144.6206569671631,"depth"
"test13.png",86.48385107517242,135.97866892814636,99.62959587574005,148.56216311454773,"flat"
